id,Umsatz
1811201,47.856408400347846
1811211,49.32939398895215
1811221,50.57718449240187
1811231,53.90480288498492
1811241,105.15076028377787
1811251,130.61194192626164
1811261,46.59289889311988
1811271,46.7350672993515
1811281,52.306308242196764
1811291,51.01185565893269
1811301,79.53909600973643
1812011,131.31398457022854
1812021,132.78697015883282
1812031,75.29742591801498
1812041,80.43399569432941
1812051,54.48133647476794
1812061,78.59504158283133
1812071,80.0680271714356
1812081,132.435325671225
1812091,133.90831125982928
1812101,53.55285241439768
1812111,54.12969198716013
1812121,53.52190933836161
1812131,54.30822499250033
1812141,56.46788051557013
1812151,105.6963507975248
1812161,107.16933638612906
1812171,49.4545970601566
1812181,76.33574034008834
1812191,51.71389830289961
1812201,53.18688389150387
1812211,128.9892661714557
1812221,154.61758979754492
1812231,181.70820915885292
1812241,99.49717716117318
1812271,129.32429161831345
1812281,130.11060727245217
1812291,181.35656467124514
1812301,185.59698843171773
1812311,126.7599676564794
1901021,87.60151397983336
1901031,88.5138290179394
1901041,113.74887522699947
1901051,118.61583671248579
1901061,91.01708042205264
1901071,57.81435277156581
1901081,64.07226364887647
1901091,35.703360726568604
1901101,36.615675764674634
1901111,67.804550480224
1901121,116.0735936257723
1901131,116.98590866387833
1901141,36.29497435310293
1901151,60.40867946116654
1901161,61.88166504977082
1901171,37.946492947047616
1901181,41.06557560652355
1901191,95.06231182513731
1901201,96.53529741374159
1901211,46.65846545898104
1901221,39.39739766053155
1901231,40.87038324913583
1901241,37.511821780516456
1901251,49.57349356015348
1901261,89.54409483344838
1901271,91.01708042205264
1901281,33.09286501470365
1901291,36.85609492208725
1901301,39.240945530311464
1901311,37.511821780516456
1902011,50.38042755301201
1902021,101.62638495180497
1902031,102.20416487283659
1902041,41.73770637877411
1902051,43.4201680487549
1902061,44.89315363735918
1902071,71.7742969172909
1902081,73.24728250589517
1902091,124.49323990468812
1902101,124.84488439229592
1902111,70.12277832334621
1902121,72.49190992779229
1902131,70.98798126315195
1902141,77.29251390897984
1902151,74.89337957676683
1902161,127.26067807655623
1902171,127.61232256416405
1902181,69.00143722234975
1902191,68.82832574008236
1902201,70.30131132868664
1902211,71.7742969172909
1902221,50.60656298643583
1902231,100.73117928423231
1902241,127.61232256416405
1902251,69.89758323819156
1902261,70.47442281095401
1902271,73.06874950055474
1902281,75.43788110500084
1903011,76.42841187337157
1903021,127.67436927216454
1903031,133.45508629638618
1903041,74.28353040407367
1903051,76.31718654317616
1903061,73.69191677753935
1903071,79.26315772038471
1903081,80.17547275849076
1903091,131.42143015728368
1903101,134.14175623085174
1903111,48.31470216224798
1903121,76.31718654317616
1903131,74.81325787853581
1903141,76.28624346714007
1903151,77.19855850524611
1903161,129.0051864545373
1903171,133.5810856803535
1903181,74.28353040407367
1903191,76.10771046179985
1903211,78.82754620558437
1903221,77.32455788921341
1903231,134.5234034462262
1903241,133.2456102150099
1903251,75.5308708890374
1903261,74.02694222439706
1903271,74.81325787853581
1903281,74.9554262847673
1903291,81.42281324345451
1903301,157.18078231773308
1903311,133.2456102150099
1904011,92.08500872819269
1904021,93.55799431679696
1904041,86.97304895338675
1904051,146.89819008262992
1904061,200.89492630124346
1904071,198.49579196903065
1904081,141.00624772821283
1904091,142.4792333168171
1904101,143.95221890542138
1904111,143.34443625662283
1904121,147.79433609847172
1904131,169.96855161822705
1904141,196.84969489815876
1904151,141.00624772821283
1904161,142.4792333168171
1904171,143.95221890542138
1904181,145.42520449402565
1904201,148.10156738040627
1904211,176.10405176133446
1904221,117.49316641952015
1904231,93.55799431679696
1904241,121.33528361257052
1904251,120.79078208433651
1904261,106.86743100008235
1904271,174.6310661727302
1904281,147.92845589813865
1904291,94.8357875480133
1904301,118.96615200812442
1905021,98.617610196112
1905031,103.75417997242644
1905041,154.31346743675385
1905051,155.57697694398183
1905061,97.17556768354383
1905071,99.33522320661362
1905081,99.0001977597559
1905091,125.88134103968787
1905101,100.09059578471627
1905111,152.9826502543811
1905121,155.57697694398183
1905131,96.96609160216752
1905141,94.3408218365307
1905151,99.91206277937607
1905161,98.617610196112
1905171,102.63189852316057
1905181,179.51214904670502
1905191,158.32775576380243
1905201,122.14905420834035
1905211,121.07979671023115
1905221,100.12153886075237
1905231,126.7932060593078
1905241,128.26619164791208
1905251,151.12707710213294
1905261,152.80953877211348
1905271,122.37424929349498
1905281,98.4390771907718
1905291,98.79072167837961
1905301,97.49626909511554
1905311,174.21051639468755
1906011,186.1625136231507
1906021,186.51415811075861
1906031,129.92075988578247
1906041,127.73016128667682
1906051,131.9705850471492
1906061,133.65304671713
1906071,134.91655622435775
1906081,183.39507545128257
1906091,187.63549921175496
1906101,126.25717569807254
1906111,141.24365252826567
1906121,140.86106496462176
1906131,133.44357063575347
1906141,145.6626092940785
1906151,195.05299354062325
1906161,186.51415811075861
1906171,127.9032727689443
1906181,166.65181021959313
1906191,156.2574016374803
1906201,133.21837555059895
1906211,134.91655622435775
1906221,185.04117252215434
1906231,187.63549921175496
1906241,129.02461386994065
1906251,154.78441604887604
1906261,157.37874273847666
1906271,133.44357063575347
1906281,133.7952151233614
1906291,185.04117252215434
1906301,213.04365690308242
1907011,173.11891671592275
1907021,176.04871887086705
1907031,177.52170445947132
1907041,175.33110586036568
1907051,176.80409144896996
1907061,228.0500488477629
1907071,203.9054006636632
1907081,170.91214909455286
1907091,173.07180461762243
1907111,174.20976475936922
1907121,175.6827503479735
1907131,228.7367187822282
1907141,229.08836326983598
1907151,170.70267301317634
1907161,175.15257285502526
1907171,175.50421734263307
1907181,176.97720293123734
1907191,180.46767563667987
1907201,239.70796693710346
1907211,230.20970437083244
1907221,169.7908079935564
1907231,199.43938944535626
1907241,202.033716134957
1907251,203.50670172356126
1907261,204.97968731216554
1907271,230.2568164691328
1907281,232.2904726082353
1907291,198.1758799381285
1907301,171.26379358216067
1808012,449.24423617612536
1808022,476.1253794560571
1808032,477.59836504466136
1808042,528.8443224434543
1808052,502.141712168863
1808062,445.17692389792035
1808072,472.0580671778521
1808082,474.6523938674528
1808092,451.6133677805715
1808102,452.3996834347104
1808112,503.64564083350336
1808122,501.02037106786656
1808132,442.40948572605225
1808142,447.9807266688976
1808152,450.1403821919672
1808162,475.00403835506063
1808172,448.30142808046935
1808182,503.43616475212684
1808192,453.01099708746636
1808202,398.2731720147385
1808212,397.7286704865045
1808222,424.6098137664362
1808232,401.7959827647095
1808242,403.4784444346903
1808252,425.21798878791446
1808262,456.88405735655283
1808272,397.5865020802732
1808282,397.938146567881
1808292,400.3229971761052
1808302,399.0285445928414
1808312,403.26896835331377
1809012,454.36696779601857
1809022,456.9612944856192
1809032,399.24655515964673
1809042,399.82339473240916
1809052,401.29638032101343
1809062,402.7693659096177
1809072,401.4749133263538
1809082,371.62799566504856
1809092,373.10098125365283
1809102,398.3504091438049
1809112,397.055956560541
1809122,373.1207844578176
1809132,401.64802480862136
1809142,403.12101039722563
1809152,371.62799566504856
1809162,373.10098125365283
1809172,314.4900959118386
1809182,315.96308150044285
1809192,317.4360670890471
1809202,318.9090526776514
1809212,379.0436698882708
1809222,429.72895673656546
1809232,430.6412717746716
1809242,373.8383974683193
1809252,373.29389594008535
1809262,373.1207844578176
1809272,399.79245165637303
1809282,379.73033982273637
1809292,430.2896272870637
1809302,432.4492828101336
1810012,410.06581781785553
1810022,410.8521334719943
1810032,413.0117889950641
1810042,409.69984929496184
1810052,439.34843074676195
1810062,467.93700927404797
1810072,467.780557143828
1810082,409.16967180201374
1810092,434.9294739809491
1810102,439.1532383893742
1810112,437.8754451581577
1810122,439.34843074676195
1810132,407.8554160145849
1810142,409.32840160318915
1810152,433.45648839234485
1810162,434.7033385475253
1810172,436.4024595695534
1810182,413.58862856782656
1810192,413.9402730554345
1810202,358.93417701456474
1810212,360.407162603169
1810222,360.2484328019936
1810232,358.39330966823127
1810242,363.19440397920215
1810252,365.5635355836482
1810262,362.251595883546
1810272,414.61889438333526
1810282,418.85931814380785
1810292,358.1676645645908
1810302,359.64065015319505
1811012,352.3190278564879
1811022,355.12283062746485
1811032,407.78874966370563
1811042,406.2848209990653
1811052,347.673935657251
1811062,349.14692124585525
1811072,351.7421882837254
1811082,353.2151738723297
1811092,351.0245752732238
1811102,402.2705326720167
1811112,403.743518260621
1811122,345.1326329188067
1811132,346.60561850741095
1811142,350.6199068344595
1811152,352.3190278564879
1811162,356.5427922649127
1811172,408.9100907647021
1811182,404.65538328024115
1811192,348.67021772254964
1811202,322.10932583570366
1811212,323.58231142430793
1811222,324.8301019277576
1811232,328.1577203203406
1811242,379.40367771913355
1811252,404.86485936161745
1811262,320.8458163284757
1811272,320.9879847347072
1811282,326.5592256775526
1811292,325.2647730942885
1811302,353.79201344509215
1812012,405.5669020055843
1812022,407.0398875941886
1812032,349.55034335337075
1812042,354.6869131296852
1812052,328.73425391012375
1812062,352.8479590181871
1812072,354.3209446067914
1812082,406.6882431065808
1812092,408.16122869518506
1812102,327.80576984975346
1812112,328.38260942251594
1812122,327.7748267737174
1812132,328.5611424278561
1812142,330.72079795092594
1812152,379.9492682328806
1812162,381.4222538214849
1812172,323.7075144955124
1812182,350.5886577754441
1812192,325.9668157382554
1812202,327.43980132685965
1812212,403.2421836068115
1812222,428.8705072329007
1812232,455.96112659420874
1812242,373.7500945965289
1812272,403.5772090536692
1812282,404.363524707808
1812292,455.6094821066009
1812302,459.8499058670735
1812312,401.0128850918352
1901022,361.8544314151891
1901032,362.76674645329524
1901042,388.00179266235523
1901052,392.86875414784157
1901062,365.26999785740844
1901072,332.0672702069216
1901082,338.32518108423227
1901092,309.9562781619243
1901102,310.86859320003043
1901112,342.05746791557976
1901122,390.3265110611281
1901132,391.238826099234
1901142,310.54789178845874
1901152,334.6615968965223
1901162,336.1345824851266
1901172,312.1994103824034
1901182,315.3184930418794
1901192,369.3152292604931
1901202,370.78821484909736
1901212,320.91138289433684
1901222,313.6503150958873
1901232,315.1233006844916
1901242,311.7647392158723
1901252,323.82641099550926
1901262,363.79701226880417
1901272,365.26999785740844
1901282,307.34578245005946
1901292,311.109012357443
1901302,313.4938629656673
1901312,311.7647392158723
1902012,324.6333449883677
1902022,375.87930238716064
1902032,376.45708230819235
1902042,315.9906238141298
1902052,317.6730854841106
1902062,319.14607107271485
1902072,346.0272143526466
1902082,347.50019994125086
1902092,398.7461573400438
1902102,399.0978018276517
1902112,344.3756957587019
1902122,346.744827363148
1902132,345.24089869850764
1902142,351.5454313443355
1902152,349.14629701212266
1902162,401.5135955119119
1902172,401.8652399995198
1902182,343.25435465770556
1902192,343.08124317543803
1902202,344.5542287640423
1902212,346.0272143526466
1902222,324.85948042179155
1902232,374.9840967195881
1902242,401.8652399995198
1902252,344.15050067354736
1902262,344.72734024630984
1902272,347.32166693591046
1902282,349.6907985403565
1903012,350.6813293087274
1903022,401.92728670752035
1903032,407.708003731742
1903042,348.53644783942946
1903052,350.57010397853196
1903062,347.9448342128951
1903072,353.5160751557405
1903082,354.42839019384655
1903092,405.6743475926395
1903102,408.3946736662075
1903112,322.56761959760377
1903122,350.57010397853196
1903132,349.06617531389156
1903142,350.53916090249584
1903152,351.4514759406019
1903162,403.25810388989305
1903172,407.83400311570927
1903182,348.53644783942946
1903192,350.36062789715567
1903212,353.08046364094014
1903222,351.57747532456926
1903232,408.776320881582
1903242,407.49852765036565
1903252,349.78378832439324
1903262,348.2798596597529
1903272,349.06617531389156
1903282,349.20834372012314
1903292,355.6757306788103
1903302,431.43369975308883
1903312,407.49852765036565
1904012,366.3379261635485
1904022,367.8109117521528
1904042,361.22596638874256
1904052,421.15110751798574
1904062,475.1478437365992
1904072,472.74870940438643
1904082,415.25916516356864
1904092,416.7321507521729
1904102,418.2051363407772
1904112,417.5973536919786
1904122,422.04725353382753
1904132,444.22146905358284
1904142,471.10261233351457
1904152,415.25916516356864
1904162,416.7321507521729
1904172,418.2051363407772
1904182,419.67812192938146
1904202,422.354484815762
1904212,450.3569691966902
1904222,391.74608385487596
1904232,367.8109117521528
1904242,395.5882010479263
1904252,395.0436995196923
1904262,381.120348435438
1904272,448.88398360808594
1904282,422.18137333349443
1904292,369.0887049833691
1904302,393.21906944348024
1905022,372.8705276314678
1905032,378.0070974077822
1905042,428.56638487210967
1905052,429.8298943793376
1905062,371.42848511889963
1905072,373.5881406419694
1905082,373.2531151951117
1905092,400.1342584750437
1905102,374.34351322007205
1905112,427.23556768973685
1905122,429.8298943793376
1905132,371.21900903752334
1905142,368.59373927188653
1905152,374.1649802147319
1905162,372.8705276314678
1905172,376.88481595851636
1905182,453.7650664820608
1905192,432.58067319915824
1905202,396.40197164369613
1905212,395.3327141455869
1905222,374.3744562961082
1905232,401.0461234946636
1905242,402.5191090832679
1905252,425.37999453748876
1905262,427.06245620746927
1905272,396.6271667288508
1905282,372.6919946261276
1905292,373.0436391137354
1905302,371.7491865304713
1905312,448.4634338300434
1906012,460.41543105850644
1906022,460.76707554611426
1906032,404.17367732113826
1906042,401.9830787220326
1906052,406.223502482505
1906062,407.9059641524858
1906072,409.16947365971356
1906082,457.64799288663835
1906092,461.8884166471107
1906102,400.5100931334283
1906112,415.4965699636215
1906122,415.11398239997754
1906132,407.6964880711093
1906142,419.9155267294343
1906152,469.30591097597903
1906162,460.76707554611426
1906172,402.1561902043
1906182,440.90472765494894
1906192,430.510319072836
1906202,407.4712929859546
1906212,409.16947365971356
1906222,459.29408995751
1906232,461.8884166471107
1906242,403.27753130529646
1906252,429.03733348423174
1906262,431.6316601738325
1906272,407.6964880711093
1906282,408.0481325587171
1906292,459.29408995751
1906302,487.2965743384382
1907012,447.37183415127856
1907022,450.3016363062229
1907032,451.7746218948272
1907042,449.58402329572147
1907052,451.05700888432574
1907062,502.3029662831187
1907072,478.15831809901897
1907082,445.16506652990864
1907092,447.32472205297825
1907112,448.4626821947251
1907122,449.9356677833294
1907132,502.98963621758406
1907142,503.34128070519193
1907152,444.9555904485321
1907162,449.40549029038107
1907172,449.757134777989
1907182,451.23012036659327
1907192,454.72059307203574
1907202,513.9608843724593
1907212,504.4626218061883
1907222,444.0437254289123
1907232,473.6923068807122
1907242,476.2866335703128
1907252,477.7596191589171
1907262,479.23260474752135
1907272,504.50973390448854
1907282,506.54339004359105
1907292,472.4287973734844
1907302,445.51671101751657
1808013,210.48720450935144
1808023,237.36834778928312
1808033,238.8413333778874
1808043,290.08729077668033
1808053,263.38468050208894
1808063,206.41989223114643
1808073,233.30103551107817
1808083,235.8953622006789
1808093,212.8563361137975
1808103,213.64265176793634
1808113,264.8886091667293
1808123,262.2633394010925
1808133,203.65245405927817
1808143,209.22369500212358
1808153,211.38335052519324
1808163,236.24700668828666
1808173,209.54439641369527
1808183,264.6791330853529
1808193,214.2539654206924
1808203,159.51614034796455
1808213,158.97163881973057
1808223,185.8527820996623
1808233,163.03895109793552
1808243,164.7214127679162
1808253,186.4609571211405
1808263,218.12702568977886
1808273,158.82947041349917
1808283,159.18111490110698
1808293,161.5659655093313
1808303,160.27151292606732
1808313,164.5119366865398
1809013,215.6099361292446
1809023,218.20426281884522
1809033,160.48952349287276
1809043,161.06636306563524
1809053,162.53934865423952
1809063,164.01233424284374
1809073,162.7178816595798
1809083,132.8709639982746
1809093,134.3439495868788
1809103,159.59337747703097
1809113,158.29892489376698
1809123,134.36375279104368
1809133,162.8909931418474
1809143,164.36397873045166
1809153,132.8709639982746
1809163,134.3439495868788
1809173,75.73306424506455
1809183,77.20604983366883
1809193,78.6790354222731
1809203,80.15202101087738
1809213,140.28663822149684
1809223,190.9719250697916
1809233,191.88424010789765
1809243,135.0813658015452
1809253,134.5368642733112
1809263,134.36375279104368
1809273,161.03541998959912
1809283,140.9733081559623
1809293,191.53259562028978
1809303,193.6922511433595
1810013,171.30878615108145
1810023,172.09510180522034
1810033,174.25475732829
1810043,170.9428176281878
1810053,200.59139907998792
1810063,229.17997760727394
1810073,229.0235254770539
1810083,170.41264013523966
1810093,196.17244231417516
1810103,200.39620672260008
1810113,199.11841349138365
1810123,200.59139907998792
1810133,169.09838434781085
1810143,170.57136993641507
1810153,194.69945672557088
1810163,195.94630688075114
1810173,197.64542790277943
1810183,174.83159690105242
1810193,175.18324138866024
1810203,120.17714534779071
1810213,121.65013093639493
1810223,121.49140113521952
1810233,119.6362780014573
1810243,124.43737231242807
1810253,126.80650391687414
1810263,123.49456421677195
1810273,175.8618627165613
1810283,180.10228647703377
1810293,119.4106328978167
1810303,120.88361848642097
1811013,113.5619961897138
1811023,116.36579896069094
1811033,169.03171799693172
1811043,167.52778933229138
1811053,108.91690399047707
1811063,110.38988957908134
1811073,112.98515661695137
1811083,114.45814220555565
1811093,112.26754360644986
1811103,163.5135010052428
1811113,164.98648659384708
1811123,106.37560125203277
1811133,107.84858684063704
1811143,111.86287516768562
1811153,113.5619961897138
1811163,117.78576059813878
1811173,170.15305909792818
1811183,165.89835161346713
1811193,109.91318605577567
1811203,83.35229416892963
1811213,84.8252797575339
1811223,86.07307026098351
1811233,89.4006886535667
1811243,140.64664605235964
1811253,166.10782769484354
1811263,82.08878466170177
1811273,82.23095306793317
1811283,87.80219401077858
1811293,86.50774142751459
1811303,115.03498177831807
1812013,166.80987033881036
1812023,168.28285592741463
1812033,110.79331168659672
1812043,115.92988146291106
1812053,89.97722224334967
1812063,114.09092735141314
1812073,115.56391294001742
1812083,167.93121143980676
1812093,169.40419702841103
1812103,89.04873818297932
1812113,89.6255777557418
1812123,89.01779510694325
1812133,89.80411076108209
1812143,91.96376628415175
1812153,141.1922365661065
1812163,142.66522215471076
1812173,84.9504828287383
1812183,111.83162610867004
1812193,87.20978407148141
1812203,88.68276966008568
1812213,164.48515194003755
1812223,190.11347556612662
1812233,217.20409492743477
1812243,134.99306292975484
1812273,164.82017738689507
1812283,165.60649304103396
1812293,216.8524504398269
1812303,221.09287420029938
1812313,162.25585342506116
1901023,123.09739974841528
1901033,124.00971478652133
1901043,149.24476099558126
1901053,154.11172248106772
1901063,126.51296619063447
1901073,93.31023854014762
1901083,99.56814941745836
1901093,71.19924649515048
1901103,72.11156153325658
1901113,103.30043624880574
1901123,151.56947939435406
1901133,152.4817944324601
1901143,71.79086012168483
1901153,95.9045652297483
1901163,97.37755081835257
1901173,73.44237871562939
1901183,76.56146137510547
1901193,130.55819759371911
1901203,132.0311831823234
1901213,82.15435122756298
1901223,74.89328342911341
1901233,76.36626901771768
1901243,73.00770754909837
1901253,85.06937932873541
1901263,125.0399806020302
1901273,126.51296619063447
1901283,68.5887507832856
1901293,72.35198069066911
1901303,74.73683129889338
1901313,73.00770754909837
1902013,85.87631332159378
1902023,137.12227072038672
1902033,137.7000506414185
1902043,77.23359214735598
1902053,78.91605381733666
1902063,80.38903940594093
1902073,107.27018268587267
1902083,108.74316827447694
1902093,159.98912567326988
1902103,160.34077016087775
1902113,105.61866409192811
1902123,107.98779569637418
1902133,106.48386703173384
1902143,112.78839967756159
1902153,110.38926534534875
1902163,162.7565638451381
1902173,163.10820833274596
1902183,104.4973229909317
1902193,104.32421150866412
1902203,105.7971970972684
1902213,107.27018268587267
1902223,86.10244875501769
1902233,136.22706505281423
1902243,163.10820833274596
1902253,105.3934690067735
1902263,105.97030857953598
1902273,108.56463526913666
1902283,110.93376687358273
1903013,111.92429764195339
1903023,163.17025504074633
1903033,168.95097206496803
1903043,109.77941617265554
1903053,111.81307231175805
1903063,109.18780254612125
1903073,114.75904348896654
1903083,115.67135852707258
1903093,166.91731592586552
1903103,169.63764199943347
1903113,83.81058793082991
1903123,111.81307231175805
1903133,110.30914364711765
1903143,111.78212923572192
1903153,112.69444427382797
1903163,164.50107222311914
1903173,169.07697144893524
1903183,109.77941617265554
1903193,111.60359623038164
1903213,114.32343197416623
1903223,112.82044365779518
1903233,170.01928921480805
1903243,168.74149598359162
1903253,111.02675665761916
1903263,109.52282799297882
1903273,110.30914364711765
1903283,110.45131205334911
1903293,116.91869901203626
1903303,192.67666808631492
1903313,168.74149598359162
1904013,127.58089449677453
1904023,129.0538800853788
1904043,122.4689347219686
1904053,182.3940758512117
1904063,236.3908120698253
1904073,233.99167773761246
1904083,176.50213349679467
1904093,177.97511908539894
1904103,179.44810467400322
1904113,178.8403220252046
1904123,183.29022186705356
1904133,205.46443738680892
1904143,232.34558066674066
1904153,176.50213349679467
1904163,177.97511908539894
1904173,179.44810467400322
1904183,180.92109026260744
1904203,183.59745314898805
1904213,211.59993752991625
1904223,152.989052188102
1904233,129.0538800853788
1904243,156.83116938115234
1904253,156.2866678529183
1904263,142.36331676866405
1904273,210.12695194131197
1904283,183.42434166672052
1904293,130.3316733165952
1904303,154.46203777670627
1905023,134.1134959646938
1905033,139.25006574100814
1905043,189.80935320533564
1905053,191.0728627125635
1905063,132.67145345212566
1905073,134.83110897519532
1905083,134.49608352833775
1905093,161.37722680826954
1905103,135.58648155329809
1905113,188.47853602296277
1905123,191.0728627125635
1905133,132.46197737074925
1905143,129.8367076051124
1905153,135.4079485479578
1905163,134.1134959646938
1905173,138.1277842917424
1905183,215.0080348152868
1905193,193.82364153238422
1905203,157.64493997692216
1905213,156.57568247881284
1905223,135.6174246293342
1905233,162.2890918278896
1905243,163.76207741649387
1905253,186.62296287071462
1905263,188.3054245406953
1905273,157.87013506207683
1905283,133.93496295935353
1905293,134.28660744696134
1905303,132.99215486369735
1905313,209.7064021632694
1906013,221.65839939173247
1906023,222.0100438793403
1906033,165.4166456543643
1906043,163.22604705525862
1906053,167.46647081573104
1906063,169.14893248571178
1906073,170.41244199293953
1906083,218.89096121986438
1906093,223.13138498033675
1906103,161.75306146665434
1906113,176.7395382968475
1906123,176.35695073320358
1906133,168.93945640433526
1906143,181.15849506266028
1906153,230.54887930920506
1906163,222.0100438793403
1906173,163.39915853752603
1906183,202.14769598817497
1906193,191.75328740606204
1906203,168.71426131918065
1906213,170.41244199293953
1906223,220.537058290736
1906233,223.13138498033675
1906243,164.5204996385225
1906253,190.28030181745777
1906263,192.8746285070585
1906273,168.93945640433526
1906283,169.29110089194307
1906293,220.537058290736
1906303,248.5395426716642
1907013,208.61480248450465
1907023,211.54460463944895
1907033,213.01759022805322
1907043,210.82699162894755
1907053,212.29997721755183
1907063,263.54593461634477
1907073,239.40128643224506
1907083,206.40803486313473
1907093,208.56769038620433
1907113,209.70565052795115
1907123,211.17863611655542
1907133,264.23260455081004
1907143,264.58424903841797
1907153,206.1985587817582
1907163,210.64845862360716
1907173,211.00010311121508
1907183,212.4730886998193
1907193,215.96356140526177
1907203,275.20385270568545
1907213,265.7055901394143
1907223,205.28669376213833
1907233,234.93527521393827
1907243,237.5296019035389
1907253,239.0025874921431
1907263,240.47557308074738
1907273,265.75270223771463
1907283,267.78635837681713
1907293,233.67176570671046
1907303,206.7596793507426
1808014,145.39150208714364
1808024,172.27264536707537
1808034,173.74563095567964
1808044,224.9915883544727
1808054,198.2889780798813
1808064,141.32418980893863
1808074,168.20533308887036
1808084,170.7996597784711
1808094,147.76063369158976
1808104,148.54694934572876
1808114,199.7929067445217
1808124,197.16763697888484
1808134,138.55675163707065
1808144,144.12799257991594
1808154,146.2876481029856
1808164,171.1513042660789
1808174,144.44869399148763
1808184,199.58343066314524
1808194,149.1582629984847
1808204,94.42043792575691
1808214,93.87593639752276
1808224,120.75707967745461
1808234,97.94324867572777
1808244,99.62571034570863
1808254,121.36525469893274
1808264,153.0313232675711
1808274,93.73376799129153
1808284,94.08541247889934
1808294,96.47026308712361
1808304,95.1758105038598
1808314,99.41623426433216
1809014,150.51423370703696
1809024,153.10856039663759
1809034,95.39382107066513
1809044,95.97066064342755
1809054,97.44364623203171
1809064,98.9166318206361
1809074,97.62217923737217
1809084,67.77526157606701
1809094,69.24824716467128
1809104,94.49767505482316
1809114,93.20322247155946
1809124,69.26805036883604
1809134,97.79529071963975
1809144,99.26827630824391
1809154,67.77526157606701
1809164,69.24824716467128
1809174,10.637361822856974
1809184,12.110347411461134
1809194,13.583333000065522
1809204,15.056318588669683
1809214,75.19093579928915
1809224,125.87622264758386
1809234,126.78853768569002
1809244,69.98566337933767
1809254,69.44116185110374
1809264,69.26805036883604
1809274,95.93971756739154
1809284,75.87760573375476
1809294,126.43689319808209
1809304,128.59654872115186
1810014,106.21308372887393
1810024,106.99939938301259
1810034,109.15905490608247
1810044,105.84711520598023
1810054,135.49569665778017
1810064,164.0842751850663
1810074,163.92782305484627
1810084,105.31693771303196
1810094,131.07673989196735
1810104,135.3005043003925
1810114,134.0227110691759
1810124,135.49569665778017
1810134,104.00268192560316
1810144,105.47566751420754
1810154,129.60375430336308
1810164,130.85060445854367
1810174,132.54972548057162
1810184,109.73589447884478
1810194,110.08753896645271
1810204,55.08144292558313
1810214,56.55442851418741
1810224,56.39569871301194
1810234,54.54057557924966
1810244,59.34166989022049
1810254,61.7108014946665
1810264,58.398861794564255
1810274,110.76616029435354
1810284,115.00658405482625
1810294,54.31493047560912
1810304,55.78791606421339
1811014,48.46629376750616
1811024,51.270096538483244
1811034,103.93601557472402
1811044,102.43208691008363
1811054,43.82120156826943
1811064,45.294187156873704
1811074,47.88945419474385
1811084,49.36243978334801
1811094,47.17184118424211
1811104,98.41779858303505
1811114,99.89078417163932
1811124,41.27989882982513
