id,Umsatz
1902202,244.5189
1902212,252.31198
1902222,264.9638
1902232,349.88132
1902242,461.07193
1902252,268.075
1902262,261.99316
1902272,252.72125
1902282,259.9454
1903012,267.39398
1903022,343.00714
1903032,439.36774
1903042,252.50012
1903052,257.131
1903062,236.20042
1903072,250.0664
1903082,254.0467
1903092,322.7423
1903102,434.3449
1903112,247.0963
1903122,254.22289
1903132,234.61691
1903142,243.27657
1903152,248.14087
1903162,325.71667
1903172,431.61633
1903182,251.82489
1903192,256.15933
1903212,245.62996
1903222,255.18965
1903232,327.96933
1903242,444.92108
1903252,252.26076
1903262,250.55247
1903272,240.33589
1903282,258.68512
1903292,258.2214
1903302,369.665
1903312,446.4919
1904012,305.4912
1904022,299.06213
1904042,356.14
1904052,362.03668
1904062,436.02753
1904072,459.9111
1904082,348.0085
1904092,348.64972
1904102,339.37698
1904112,352.54688
1904122,344.49103
1904132,459.5689
1904142,452.112
1904152,341.35815
1904162,355.61453
1904172,350.01028
1904182,356.34595
1904202,392.067
1904212,447.00443
1904222,546.87036
1904232,307.46982
1904242,283.64282
1904252,328.9656
1904262,307.53412
1904272,408.7801
1904282,428.59558
1904292,304.0006
1904302,301.88672
1905022,346.1222
1905032,352.9383
1905042,431.0913
1905052,483.66528
1905062,342.3411
1905072,347.02087
1905082,324.55664
1905092,338.27213
1905102,350.50522
1905112,446.7246
1905122,488.77554
1905132,353.1623
1905142,344.1173
1905152,339.1134
1905162,340.48712
1905172,344.16852
1905182,454.8197
1905192,482.02826
1905202,349.05756
1905212,331.38495
1905222,329.30182
1905232,354.4458
1905242,367.0161
1905252,456.6277
1905262,473.94104
1905272,357.59558
1905282,351.381
1905292,340.86353
1905302,600.41486
1905312,440.7489
1906012,466.7954
1906022,501.6503
1906032,383.39917
1906042,382.94153
1906052,368.21835
1906062,383.39224
1906072,386.93524
1906082,496.16824
1906092,518.9127
1906102,664.4365
1906112,354.12177
1906122,359.21588
1906132,376.08014
1906142,379.013
1906152,486.89984
1906162,522.3203
1906172,386.44434
1906182,395.50665
1906192,382.85532
1906202,385.70795
1906212,395.63263
1906222,588.36285
1906232,578.8346
1906242,487.63953
1906252,490.3139
1906262,488.08774
1906272,499.58014
1906282,510.72934
1906292,593.2607
1906302,570.02325
1907012,553.8559
1907022,556.3332
1907032,540.6305
1907042,552.369
1907052,562.29956
1907062,622.292
1907072,586.55457
1907082,561.5148
1907092,536.6553
1907112,545.3812
1907122,547.1325
1907132,600.73975
1907142,611.72546
1907152,539.9498
1907162,534.01575
1907172,521.84485
1907182,530.15686
1907192,561.55334
1907202,621.1071
1907212,610.4772
1907222,566.6178
1907232,541.8248
1907242,531.46356
1907252,541.63696
1907262,562.55225
1907272,625.2486
1907282,625.7739
1907292,590.43164
1907302,557.5948
1808013,259.45483
1808023,257.74728
1808033,276.3476
1808043,329.43665
1808053,331.70276
1808063,261.38406
1808073,262.8406
1808083,262.6726
1808093,247.64464
1808103,282.2197
1808113,323.99573
1808123,315.27054
1808133,258.20163
1808143,265.82416
1808153,259.80548
1808163,250.2476
1808173,269.7613
1808183,312.7544
1808193,285.09412
1808203,193.97926
1808213,195.58774
1808223,219.17328
1808233,189.6108
1808243,191.43315
1808253,228.84303
1808263,282.8069
1808273,183.5611
1808283,194.39694
1808293,197.72282
1808303,183.9135
1808313,191.25987
1809013,209.60161
1809023,233.00772
1809033,145.33821
1809043,146.90425
1809053,143.32333
1809063,144.38959
1809073,138.13412
1809083,184.89476
1809093,231.55843
1809103,149.40715
1809113,136.68254
1809123,135.31082
1809133,137.10547
1809143,150.24109
1809153,190.1741
1809163,219.78642
1809173,145.98174
1809183,145.56538
1809193,136.60243
1809203,138.30592
1809213,131.84833
1809223,170.46292
1809233,223.50096
1809243,141.70944
1809253,139.87529
1809263,133.13698
1809273,137.82292
1809283,137.59761
1809293,177.91704
1809303,215.94493
1810013,148.30508
1810023,155.27725
1810033,298.94852
1810043,138.35095
1810053,169.8456
1810063,187.01405
1810073,226.21562
1810083,158.70564
1810093,155.77513
1810103,140.0044
1810113,162.48386
1810123,169.92336
1810133,223.89107
1810143,242.61772
1810153,169.80188
1810163,157.75429
1810173,167.73294
1810183,147.07875
1810193,156.6652
1810203,206.40138
1810213,213.8708
1810223,162.61281
1810233,146.0071
1810243,152.37569
1810253,133.88506
1810263,143.54723
1810273,173.94539
1810283,205.20576
1810293,141.60994
1810303,141.57915
1811013,105.19632
1811023,102.82689
1811033,130.40457
1811043,178.80927
1811053,105.76991
1811063,95.7935
1811073,89.68506
1811083,90.03801
1811093,97.55354
1811103,127.79494
1811113,181.04982
1811123,100.26561
1811133,98.24918
1811143,99.67001
1811153,107.13831
1811163,102.26989
1811173,123.46248
1811183,180.73561
1811193,101.5745
1811203,86.98178
1811213,88.25706
1811223,80.47647
1811233,90.17493
1811243,117.04486
1811253,180.08533
1811263,89.622025
1811273,83.7896
1811283,90.60263
1811293,86.9579
1811303,114.71854
1812013,109.50337
1812023,170.66623
1812033,95.26398
1812043,97.410995
1812053,101.236664
1812063,90.81906
1812073,84.738525
1812083,109.86571
1812093,178.44905
1812103,96.93619
1812113,106.155365
1812123,85.53877
1812133,92.755875
1812143,89.31247
1812153,114.811424
1812163,170.67833
1812173,89.154854
1812183,88.19472
1812193,90.67851
1812203,92.52073
1812213,100.017044
1812223,167.54138
1812233,189.55614
1812243,133.09367
1812273,120.86728
1812283,126.12427
1812293,162.18042
1812303,193.97717
1812313,710.9447
1901023,125.911575
1901033,122.29588
1901043,116.74142
1901053,100.28888
1901063,169.57549
1901073,92.10866
1901083,90.45597
1901093,82.10845
1901103,80.652664
1901113,93.66704
1901123,104.459915
1901133,164.80812
1901143,93.929726
1901153,88.574425
1901163,87.260735
1901173,79.505455
1901183,95.150925
1901193,102.719124
1901203,162.57832
1901213,101.264694
1901223,87.64548
1901233,87.33163
1901243,90.31862
1901253,104.27095
1901263,100.02021
1901273,151.85352
1901283,92.73116
1901293,89.20766
1901303,88.021355
1901313,83.98781
1902013,86.513336
1902023,98.75364
1902033,168.1216
1902043,94.95351
1902053,79.391235
1902063,81.636345
1902073,75.77103
1902083,90.29327
1902093,101.157196
1902103,153.00105
1902113,90.607315
1902123,86.273605
1902133,89.407745
1902143,80.64776
1902153,92.92581
1902163,108.03662
1902173,175.8944
1902183,95.8024
1902193,92.83717
1902203,86.409454
1902213,82.02901
1902223,99.26344
1902233,110.820724
1902243,178.84166
1902253,93.08402
1902263,89.744965
1902273,87.97577
1902283,84.020615
1903013,103.78593
1903023,128.58284
1903033,167.96332
1903043,92.404305
1903053,94.12255
1903063,91.22235
1903073,88.22876
1903083,89.459114
1903093,107.31246
1903103,161.16606
1903113,93.94399
1903123,91.41977
1903133,91.504456
1903143,86.68086
1903153,90.58162
1903163,111.90306
1903173,156.92647
1903183,94.44156
1903193,95.24225
1903213,93.70305
1903223,94.40526
1903233,122.552
1903243,174.22733
1903253,95.8658
1903263,92.61287
1903273,95.331474
1903283,97.75387
1903293,88.67717
1903303,153.43468
1903313,174.42308
1904013,124.38807
1904023,121.45973
1904043,144.05173
1904053,151.25922
1904063,197.46992
1904073,230.1333
1904083,142.79326
1904093,146.10356
1904103,140.98396
1904113,145.97961
1904123,144.29149
1904133,204.72504
1904143,223.9788
1904153,142.23875
1904163,154.40952
1904173,151.43285
1904183,144.13123
1904203,173.62129
1904213,220.14055
1904223,265.83905
1904233,124.67053
1904243,114.99793
1904253,137.09966
1904263,128.8086
1904273,185.49313
1904283,195.75963
1904293,125.65619
1904303,119.2218
1905023,136.14105
1905033,143.46886
1905043,180.01839
1905053,230.23271
1905063,135.85344
1905073,140.64514
1905083,129.8715
1905093,127.74726
1905103,142.39957
1905113,190.51337
1905123,235.29605
1905133,146.0736
1905143,141.29208
1905153,138.41563
1905163,129.11678
1905173,144.79857
1905183,200.64754
1905193,230.12085
1905203,139.25333
1905213,130.34114
1905223,128.09326
1905233,141.30931
1905243,153.57668
1905253,193.30504
1905263,213.98866
1905273,149.19052
1905283,144.57936
1905293,138.86171
1905303,276.5226
1905313,200.79848
1906013,201.94049
1906023,239.05507
1906033,158.96574
1906043,157.95271
1906053,149.69992
1906063,149.26746
1906073,160.08257
1906083,220.34535
1906093,248.74146
1906103,336.65585
1906113,151.50494
1906123,161.55785
1906133,150.14403
1906143,158.05435
1906153,210.50333
1906163,250.63478
1906173,163.95778
1906183,164.92572
1906193,153.6237
1906203,150.70023
1906213,163.97609
1906223,292.93396
1906233,272.81326
1906243,221.66298
1906253,229.1261
1906263,223.0768
1906273,223.74251
1906283,231.05176
1906293,296.74762
1906303,270.0468
1907013,283.03433
1907023,281.3722
1907033,277.56723
1907043,280.2993
1907053,283.84546
1907063,327.2065
1907073,292.2375
1907083,282.41693
1907093,273.42203
1907113,272.4118
1907123,264.64594
1907133,307.772
1907143,313.24768
1907153,277.22192
1907163,269.796
1907173,268.64615
1907183,267.31668
1907193,280.66046
1907203,321.1137
1907213,306.05112
1907223,285.73657
1907233,280.18356
1907243,278.21405
1907253,278.92548
1907263,290.62537
1907273,333.3355
1907283,320.02814
1907293,299.18878
1907303,280.25684
1808014,88.47842
1808024,80.01601
1808034,87.49341
1808044,97.86723
1808054,134.11597
1808064,96.94142
1808074,91.21899
1808084,88.15204
1808094,81.307686
1808104,99.235016
1808114,99.52363
1808124,132.29393
1808134,105.61311
1808144,98.76102
1808154,97.81359
1808164,83.64932
1808174,101.95306
1808184,95.34137
1808194,127.353806
1808204,93.56538
1808214,90.06325
1808224,86.88243
1808234,84.20091
1808244,91.91669
1808254,103.11054
1808264,133.2304
1808274,89.79578
1808284,88.99101
1808294,90.64084
1808304,86.80437
1808314,91.02377
1809014,98.74115
1809024,130.49576
1809034,85.98104
1809044,87.923615
1809054,86.120964
1809064,82.79605
1809074,86.29094
1809084,89.97214
1809094,131.11589
1809104,86.409996
1809114,89.578636
1809124,84.39416
1809134,82.10625
1809144,87.035835
1809154,99.111176
1809164,139.89357
1809174,86.10373
1809184,88.92393
1809194,85.3274
1809204,82.33034
1809214,87.47617
1809224,94.18965
1809234,144.72502
1809244,85.03168
1809254,88.4418
1809264,82.13035
1809274,80.58057
1809284,82.09808
1809294,98.465454
1809304,141.42842
1810014,79.31807
1810024,83.52381
1810034,159.42628
1810044,77.056
1810054,78.91267
1810064,82.67607
1810074,125.51639
1810084,82.0222
1810094,81.80293
1810104,77.36363
1810114,77.56329
1810124,80.14155
1810134,81.62092
1810144,120.697556
1810154,81.61248
1810164,81.958466
1810174,81.04049
1810184,75.1216
1810194,78.24138
1810204,85.74195
1810214,127.44019
1810224,83.519226
1810234,82.41632
1810244,83.07127
1810254,75.72951
1810264,80.27203
1810274,84.846214
1810284,132.0345
1810294,76.88977
1810304,77.45174
1811014,75.17463
1811024,77.313995
1811034,81.379745
1811044,130.9104
1811054,72.32926
1811064,71.880424
1811074,72.882706
1811084,72.23221
1811094,69.31941
1811104,80.30417
1811114,132.68777
1811124,73.045105
1811134,72.055786
1811144,69.52566
1811154,75.420876
1811164,74.21496
1811174,77.56165
1811184,133.3791
1811194,79.490524
1811204,72.70304
1811214,69.14528
1811224,68.74033
1811234,69.00411
1811244,78.49634
1811254,137.59459
1811264,70.56088
1811274,70.78844
1811284,75.01184
1811294,66.50831
1811304,79.60718
1812014,83.23542
1812024,137.79404
1812034,76.0603
1812044,78.252884
1812054,72.93494
1812064,71.51703
1812074,69.99112
1812084,83.60295
1812094,139.07298
1812104,78.60503
1812114,81.43442
1812124,70.61096
1812134,69.63694
1812144,71.10608
1812154,80.67407
1812164,141.00894
1812174,73.793686
1812184,72.810326
1812194,70.145996
1812204,69.808334
1812214,81.238914
1812224,94.30367
1812234,134.61964
1812244,82.17842
1812274,79.932785
1812284,81.73753
1812294,90.60364
1812304,139.28206
1901024,79.01135
1901034,73.66492
1901044,75.29231
1901054,84.33995
1901064,142.55934
1901074,70.852684
1901084,74.238106
1901094,71.01921
1901104,68.53006
1901114,75.62351
1901124,82.7451
1901134,143.77898
1901144,77.99285
1901154,69.797104
1901164,68.14513
1901174,68.314545
1901184,80.78433
1901194,83.28726
1901204,145.84341
1901214,74.51117
1901224,73.58978
1901234,71.478325
1901244,69.42395
1901254,73.0606
1901264,85.32943
1901274,142.1482
1901284,71.227936
1901294,74.72327
1901304,75.88989
1901314,68.236786
1902014,82.453705
1902024,104.15028
1902034,183.17247
1902044,82.94491
1902054,82.6331
1902064,80.87379
1902074,83.00015
1902084,84.79585
1902094,105.90422
1902104,174.38176
1902114,86.976074
1902124,86.40425
1902134,84.62438
1902144,81.74159
1902154,93.89474
1902164,111.50665
1902174,184.15263
1902184,88.404366
1902194,86.22963
1902204,82.78146
1902214,81.19793
1902224,91.39305
1902234,110.21113
1902244,184.22636
1902254,88.21472
1902264,89.463005
1902274,87.18936
1902284,83.34005
1903014,76.04921
1903024,84.942024
1903034,142.19492
1903044,69.22441
1903054,70.0589
1903064,68.71229
1903074,66.777176
1903084,71.303635
1903094,84.573105
1903104,141.62897
1903114,71.064606
1903124,68.37161
1903134,68.283104
1903144,66.290535
1903154,69.30153
1903164,87.89235
1903174,140.8414
1903184,70.642235
1903194,74.38342
1903214,67.95556
1903224,71.12172
1903234,82.85239
1903244,144.41534
1903254,71.48825
1903264,68.84009
1903274,68.48486
1903284,70.78225
1903294,73.90117
1903304,89.089096
1903314,142.70001
1904014,71.32825
1904024,71.53446
1904044,74.1732
1904054,77.397285
1904064,90.00025
1904074,132.55428
1904084,76.45235
1904094,77.37921
1904104,76.10477
1904114,76.94056
1904124,76.147964
1904134,96.7942
1904144,130.40634
1904154,76.63624
1904164,83.76521
1904174,80.754196
1904184,74.16821
1904204,81.04579
1904214,121.76352
1904224,164.38539
1904234,72.88556
1904244,68.35119
1904254,70.28683
1904264,75.24937
1904274,76.27536
1904284,131.09721
1904294,69.278595
1904304,69.80457
1905024,71.04158
1905034,71.58142
1905044,83.2943
1905054,144.93193
1905064,74.896255
1905074,72.02258
1905084,73.22249
1905094,72.35025
1905104,69.74936
1905114,90.112076
1905124,142.75069
1905134,75.35896
1905144,69.453606
1905154,72.091354
1905164,71.31441
1905174,68.73673
1905184,90.691986
1905194,142.11143
1905204,73.562195
1905214,74.26446
1905224,69.63823
1905234,67.83054
1905244,71.49025
1905254,89.67493
1905264,131.29695
1905274,73.79654
1905284,74.64094
1905294,72.335434
1905304,170.14853
1905314,90.36499
1906014,80.72723
1906024,112.92157
1906034,73.09735
1906044,75.66076
1906054,69.004196
1906064,73.28969
1906074,70.80333
1906084,88.58662
1906094,115.11783
1906104,162.60283
1906114,68.65574
1906124,73.10741
1906134,68.91463
1906144,71.28841
1906154,80.25401
1906164,114.29101
1906174,71.035484
1906184,73.85007
1906194,72.33212
1906204,69.269905
1906214,70.46796
1906224,79.90346
1906234,110.4706
1906244,81.94095
1906254,83.50095
1906264,74.75663
1906274,75.78017
1906284,77.28061
1906294,79.16887
1906304,100.5667
1907014,94.64301
1907024,100.55375
1907034,95.074936
1907044,92.73281
1907054,99.45883
1907064,106.313416
1907074,141.64857
1907084,105.5026
1907094,100.16913
1907114,92.96762
1907124,94.27484
1907134,97.08813
1907144,138.0818
1907154,95.85437
1907164,97.33444
1907174,92.61665
1907184,89.419235
1907194,95.17845
1907204,93.86204
1907214,131.8395
1907224,104.53677
1907234,98.494545
1907244,91.79654
1907254,85.083206
1907264,89.8402
1907274,98.70578
1907284,137.68721
1907294,104.08879
1907304,100.41716
1808015,292.91113
1808025,275.08133
1808035,286.66595
1808045,328.41547
1808055,352.89343
1808065,290.6297
1808075,267.94174
1808085,280.9806
1808095,284.55136
1808105,314.1143
1808115,348.6906
1808125,351.768
1808135,306.12808
1808145,306.2436
1808155,304.11548
1808165,276.1116
1808175,320.9452
1808185,334.20654
1808195,318.21167
1808205,272.31525
1808215,272.88065
1808225,253.27281
1808235,266.8081
1808245,286.90594
1808255,324.38983
1808265,333.2572
1808275,270.7877
1808285,277.9555
1808295,271.94
1808305,270.52115
1808315,282.08295
1809015,315.6969
1809025,303.24786
1809035,255.16838
1809045,263.74973
1809055,260.36176
1809065,260.06232
1809075,282.03455
1809085,316.67285
1809095,303.09845
1809105,256.10825
1809115,257.3418
1809125,257.48236
1809135,258.6295
1809145,280.68036
1809155,316.81436
1809165,307.82477
1809175,254.8705
1809185,258.57825
1809195,257.33926
1809205,258.28326
1809215,267.87662
1809225,313.4737
1809235,316.30118
1809245,257.79453
1809255,263.61932
1809265,254.3273
1809275,256.2001
1809285,269.97217
1809295,317.34756
1809305,306.61044
1810015,230.87051
1810025,244.63516
1810035,352.09708
1810045,231.9445
1810055,248.02992
1810065,256.866
1810075,274.0597
1810085,237.89253
1810095,239.76184
1810105,215.33188
1810115,230.23628
1810125,253.48827
1810135,276.61926
1810145,270.96036
1810155,241.0098
1810165,224.87877
1810175,240.66449
1810185,241.9637
1810195,261.902
1810205,296.25775
1810215,283.26907
1810225,247.32791
1810235,238.54335
1810245,249.78801
1810255,229.55559
1810265,249.6378
1810275,279.72278
1810285,283.32642
1810295,229.52
1810305,231.50249
1811015,194.6905
1811025,203.11491
1811035,224.34877
1811045,259.02747
1811055,194.2636
1811065,194.49498
1811075,183.43163
1811085,185.86095
1811095,195.07788
1811105,214.48094
1811115,254.20018
1811125,188.06973
1811135,189.72209
1811145,194.93367
1811155,194.34023
1811165,206.84236
1811175,227.18913
1811185,262.28333
1811195,199.38425
1811205,185.69966
1811215,190.5051
1811225,190.498
1811235,200.30142
1811245,221.01051
1811255,266.02396
1811265,185.01927
1811275,185.9084
1811285,194.03156
1811295,181.83665
1811305,214.9974
1812015,208.1858
1812025,255.6918
1812035,171.56587
1812045,190.02951
1812055,199.4919
1812065,182.04881
1812075,180.97046
1812085,199.95969
1812095,259.15802
1812105,179.87466
1812115,200.16475
1812125,178.79668
1812135,187.3847
1812145,187.0479
1812155,227.274
1812165,256.6136
